Library_name	RAS_id	Read_name	Length	Breadth_coverage	Mean_depth_coverage	CVPG	CV_per_genome	seq_name	taxonomy
4752_BW_run525_CCS_trimmed_deduplicated	9_2016_F4_1	5516.J.hifi_reads_s1203.ctg001207l||full	33814	0.0263204589814869	0.0263204589814869	0.0241574	8.29775e-05	5516.J.hifi_reads_s1203.ctg001207l||full	Megaviricetes
4752_BW_run525_CCS_trimmed_deduplicated	9_2016_F4_1	5516.J.hifi_reads_s1319.ctg001323l||full	48218	0.2256418764776639	0.3821187108548675	0.350715	0.00120466	5516.J.hifi_reads_s1319.ctg001323l||full	Megaviricetes
4752_BW_run525_CCS_trimmed_deduplicated	9_2016_F4_1	5516.J.hifi_reads_s1458.ctg001463l||full	35889	0.118476413385717	0.118476413385717	0.10874	0.000373507	5516.J.hifi_reads_s1458.ctg001463l||full	Megaviricetes
4752_BW_run525_CCS_trimmed_deduplicated	9_2016_F4_1	5516.J.hifi_reads_s1606.ctg001613l||full	26581	0.2445355705202964	0.2445355705202964	0.224439	0.000770919	5516.J.hifi_reads_s1606.ctg001613l||full	Megaviricetes
4752_BW_run525_CCS_trimmed_deduplicated	9_2016_F4_1	5516.J.hifi_reads_s228.ctg000231l||full	17113	0.1855899024133699	0.1855899024133699	0.170338	0.000585088	5516.J.hifi_reads_s228.ctg000231l||full	Megaviricetes
4752_BW_run525_CCS_trimmed_deduplicated	9_2016_F4_1	5516.J.hifi_reads_s914.ctg000917l||full	17680	0.0714932126696832	0.0714932126696832	0.0656178	0.000225388	5516.J.hifi_reads_s914.ctg000917l||full	Megaviricetes
4752_BW_run525_CCS_trimmed_deduplicated	9_2016_F4_1	5516.K.hifi_reads_s168.ctg000174l||full	26529	0.2242828602661238	0.2788646386972747	0.255947	0.000879145	5516.K.hifi_reads_s168.ctg000174l||full	Megaviricetes
4752_BW_run525_CCS_trimmed_deduplicated	9_2016_F4_1	5516.K.hifi_reads_s275.ctg000282l||full	11450	0.5514410480349345	0.5514410480349345	0.506123	0.00173846	5516.K.hifi_reads_s275.ctg000282l||full	Megaviricetes
4752_BW_run525_CCS_trimmed_deduplicated	9_2016_F4_1	5516.K.hifi_reads_s559.ctg000568l||full	16736	0.4644478967495219	0.4644478967495219	0.426279	0.00146421	5516.K.hifi_reads_s559.ctg000568l||full	Megaviricetes
4752_BW_run525_CCS_trimmed_deduplicated	9_2016_F4_1	5516.N.hifi_reads_s11.ctg000012l||full	21307	0.1662833810484817	0.1662833810484817	0.152618	0.000524223	5516.N.hifi_reads_s11.ctg000012l||full	Megaviricetes
4752_BW_run525_CCS_trimmed_deduplicated	9_2016_F4_1	5516.S.hifi_reads_s1.ctg000002l||full	41765	0.0702023225188555	0.0702023225188555	0.064433	0.000221319	5516.S.hifi_reads_s1.ctg000002l||full	Megaviricetes
4752_BW_run525_CCS_trimmed_deduplicated	9_2016_F4_1	5516.S.hifi_reads_s169.ctg000173l||full	26528	0.099479794933655	0.099479794933655	0.0913044	0.000313619	5516.S.hifi_reads_s169.ctg000173l||full	Megaviricetes
4752_BW_run525_CCS_trimmed_deduplicated	9_2016_F4_1	5516.S.hifi_reads_s193.ctg000198l||full	14806	0.2573956504119951	0.2573956504119951	0.236242	0.000811462	5516.S.hifi_reads_s193.ctg000198l||full	Megaviricetes
4752_BW_run525_CCS_trimmed_deduplicated	9_2016_F4_1	5516.S.hifi_reads_s24.ctg000025l||full	27110	0.2780154924382146	0.2780154924382146	0.255168	0.000876468	5516.S.hifi_reads_s24.ctg000025l||full	Megaviricetes
4752_BW_run525_CCS_trimmed_deduplicated	9_2016_F4_1	5516.S.hifi_reads_s421.ctg000440l||full	12909	0.1399798590130916	0.1399798590130916	0.128476	0.000441298	5516.S.hifi_reads_s421.ctg000440l||full	Megaviricetes
4752_BW_run525_CCS_trimmed_deduplicated	9_2016_F4_1	5516.S.hifi_reads_s441.ctg000460l||full	24898	0.09836131416178	0.1401317374889549	0.128615	0.000441777	5516.S.hifi_reads_s441.ctg000460l||full	Megaviricetes
4752_BW_run525_CCS_trimmed_deduplicated	9_2016_F4_1	5516.S.hifi_reads_s458.ctg000478l||full	19860	0.13202416918429	0.13202416918429	0.121174	0.000416217	5516.S.hifi_reads_s458.ctg000478l||full	Megaviricetes
4752_CA_run525_CCS_trimmed_deduplicated	12_2016_F4	5068_G_run562_hifi_trimmed_deduplicated_s4881.ctg004884l||full	14110	0.4749114103472714	0.4749114103472714	0.46639	0.00144482	5068_G_run562_hifi_trimmed_deduplicated_s4881.ctg004884l||full	Megaviricetes
4752_CA_run525_CCS_trimmed_deduplicated	12_2016_F4	5068_N_run562_hifi_trimmed_deduplicated_s3686.ctg003811l||full	27572	0.4146960684752647	0.4819381981720586	0.47329	0.00146619	5068_N_run562_hifi_trimmed_deduplicated_s3686.ctg003811l||full	Megaviricetes
4752_CA_run525_CCS_trimmed_deduplicated	12_2016_F4	5068_N_run562_hifi_trimmed_deduplicated_s4323.ctg004477l||full	24242	0.0495833677089349	0.0495833677089349	0.0486937	0.000150847	5068_N_run562_hifi_trimmed_deduplicated_s4323.ctg004477l||full	Megaviricetes
4752_CA_run525_CCS_trimmed_deduplicated	12_2016_F4	5516.J.hifi_reads_s1203.ctg001207l||full	33814	0.1019695983911989	0.1019695983911989	0.10014	0.000310221	5516.J.hifi_reads_s1203.ctg001207l||full	Megaviricetes
4752_CA_run525_CCS_trimmed_deduplicated	12_2016_F4	5516.S.hifi_reads_s1.ctg000002l||full	41765	0.0697473961450975	0.0697473961450975	0.0684959	0.000212192	5516.S.hifi_reads_s1.ctg000002l||full	Megaviricetes
4752_CA_run525_CCS_trimmed_deduplicated	12_2016_F4	5516.S.hifi_reads_s458.ctg000478l||full	19860	0.0833836858006042	0.0833836858006042	0.0818875	0.000253677	5516.S.hifi_reads_s458.ctg000478l||full	Megaviricetes
4752_CF_run525_CCS_trimmed_deduplicated	3_2017_F4_2	5068_G_run562_hifi_trimmed_deduplicated_s4881.ctg004884l||full	14110	0.2355067328136073	0.2355067328136073	0.0810687	0.000298828	5068_G_run562_hifi_trimmed_deduplicated_s4881.ctg004884l||full	Megaviricetes
4752_CF_run525_CCS_trimmed_deduplicated	3_2017_F4_2	5068_N_run562_hifi_trimmed_deduplicated_s3676.ctg003801l||full	26801	0.119958210514533	0.119958210514533	0.0412933	0.000152212	5068_N_run562_hifi_trimmed_deduplicated_s3676.ctg003801l||full	Megaviricetes
4752_CF_run525_CCS_trimmed_deduplicated	3_2017_F4_2	5068_N_run562_hifi_trimmed_deduplicated_s3686.ctg003811l||full	27572	0.1936022051356448	0.1936022051356448	0.0666438	0.000245657	5068_N_run562_hifi_trimmed_deduplicated_s3686.ctg003811l||full	Megaviricetes
4752_CF_run525_CCS_trimmed_deduplicated	3_2017_F4_2	5516.I.hifi_reads_s121.ctg000122l||full	108794	0.0591209074029817	0.0591209074029817	0.0203512	7.5017e-05	5516.I.hifi_reads_s121.ctg000122l||full	Megaviricetes
4752_CF_run525_CCS_trimmed_deduplicated	3_2017_F4_2	5516.J.hifi_reads_s1203.ctg001207l||full	33814	0.0118294197669604	0.0118294197669604	0.00407205	1.501e-05	5516.J.hifi_reads_s1203.ctg001207l||full	Megaviricetes
4752_CF_run525_CCS_trimmed_deduplicated	3_2017_F4_2	5516.J.hifi_reads_s1319.ctg001323l||full	48218	0.0495250736239578	0.0495250736239578	0.0170481	6.28411e-05	5516.J.hifi_reads_s1319.ctg001323l||full	Megaviricetes
4752_CF_run525_CCS_trimmed_deduplicated	3_2017_F4_2	5516.J.hifi_reads_s1496.ctg001501l||full	31019	0.0932009413585222	0.0932009413585222	0.0320826	0.00011826	5516.J.hifi_reads_s1496.ctg001501l||full	Megaviricetes
4752_CF_run525_CCS_trimmed_deduplicated	3_2017_F4_2	5516.S.hifi_reads_s1.ctg000002l||full	41765	0.1434454686938824	0.1434454686938824	0.0493784	0.000182014	5516.S.hifi_reads_s1.ctg000002l||full	Megaviricetes
4752_CF_run525_CCS_trimmed_deduplicated	3_2017_F4_2	5516.S.hifi_reads_s24.ctg000025l||full	27110	0.2808926595352268	0.2808926595352268	0.0966919	0.000356418	5516.S.hifi_reads_s24.ctg000025l||full	Megaviricetes
4752_CF_run525_CCS_trimmed_deduplicated	3_2017_F4_2	5516.S.hifi_reads_s458.ctg000478l||full	19860	0.095619335347432	0.095619335347432	0.0329151	0.000121329	5516.S.hifi_reads_s458.ctg000478l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5068_N_run562_hifi_trimmed_deduplicated_s1960.ctg002023l||full	28482	0.4359946632961168	0.5729583596657538	0.822169	0.00259023	5068_N_run562_hifi_trimmed_deduplicated_s1960.ctg002023l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5068_N_run562_hifi_trimmed_deduplicated_s2646.ctg002734l||full	34651	0.4036535742114224	0.764451242388387	1.09695	0.00345593	5068_N_run562_hifi_trimmed_deduplicated_s2646.ctg002734l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5068_N_run562_hifi_trimmed_deduplicated_s2831.ctg002928l||full	20798	0.1556880469275892	0.1556880469275892	0.223405	0.000703834	5068_N_run562_hifi_trimmed_deduplicated_s2831.ctg002928l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5068_N_run562_hifi_trimmed_deduplicated_s3952.ctg004086l||full	17211	0.0156876416245424	0.0156876416245424	0.0225111	7.09206e-05	5068_N_run562_hifi_trimmed_deduplicated_s3952.ctg004086l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5068_N_run562_hifi_trimmed_deduplicated_s4323.ctg004477l||full	24242	0.0508621400874515	0.0508621400874515	0.0729849	0.000229937	5068_N_run562_hifi_trimmed_deduplicated_s4323.ctg004477l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5068_N_run562_hifi_trimmed_deduplicated_s5662.ctg005890l||full	24930	0.077135980746089	0.077135980746089	0.110687	0.000348716	5068_N_run562_hifi_trimmed_deduplicated_s5662.ctg005890l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5068_N_run562_hifi_trimmed_deduplicated_s72.ctg000078l||full	34379	0.1983478286163064	0.1983478286163064	0.28462	0.00089669	5068_N_run562_hifi_trimmed_deduplicated_s72.ctg000078l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.AH.hifi_reads_s6697.ctg006711l||full	16534	0.1230192330954397	0.1230192330954397	0.176527	0.000556145	5516.AH.hifi_reads_s6697.ctg006711l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.I.hifi_reads_s121.ctg000122l||full	108794	0.2410243211941835	0.2688659301064396	0.385811	0.00121549	5516.I.hifi_reads_s121.ctg000122l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.I.hifi_reads_s187.ctg000189l||full	21504	0.8256603422619048	0.8256603422619048	1.18479	0.00373264	5516.I.hifi_reads_s187.ctg000189l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.I.hifi_reads_s204.ctg000206l||full	26872	0.1655254540041679	0.1655254540041679	0.237522	0.000748307	5516.I.hifi_reads_s204.ctg000206l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.I.hifi_reads_s499.ctg000511l||full_1	125104	0.1312268192863537	0.1846383808671185	0.264948	0.000834712	5516.I.hifi_reads_s499.ctg000511l||full_1	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.I.hifi_reads_s532.ctg000548l||full	72062	0.0177624823069023	0.0177624823069023	0.0254884	8.03006e-05	5516.I.hifi_reads_s532.ctg000548l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.J.hifi_reads_s1068.ctg001072l||full	14958	0.1074341489503944	0.1074341489503944	0.154163	0.000485688	5516.J.hifi_reads_s1068.ctg001072l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.J.hifi_reads_s1203.ctg001207l||full	33814	0.0910273851067605	0.1377831667356716	0.197713	0.00062289	5516.J.hifi_reads_s1203.ctg001207l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.J.hifi_reads_s1319.ctg001323l||full	48218	0.0743705670081712	0.0743705670081712	0.106718	0.000336214	5516.J.hifi_reads_s1319.ctg001323l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.J.hifi_reads_s1496.ctg001501l||full	31019	0.1424933105515974	0.1424933105515974	0.204471	0.000644183	5516.J.hifi_reads_s1496.ctg001501l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.J.hifi_reads_s1606.ctg001613l||full	26581	0.0930740002257251	0.0930740002257251	0.133557	0.000420769	5516.J.hifi_reads_s1606.ctg001613l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.J.hifi_reads_s236.ctg000239l||full	41038	0.1996685998342999	0.1996685998342999	0.286515	0.000902661	5516.J.hifi_reads_s236.ctg000239l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.J.hifi_reads_s293.ctg000296l||full	44247	0.2905055709991638	0.2905055709991638	0.416862	0.00131332	5516.J.hifi_reads_s293.ctg000296l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.J.hifi_reads_s385.ctg000388l||full	25616	0.1235165521549031	0.1235165521549031	0.177241	0.000558393	5516.J.hifi_reads_s385.ctg000388l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.J.hifi_reads_s682.ctg000685l||full	63094	0.0780898342156148	0.0780898342156148	0.112055	0.000353028	5516.J.hifi_reads_s682.ctg000685l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.J.hifi_reads_s914.ctg000917l||full	17680	0.6333710407239819	1.2573529411764706	1.80424	0.00568424	5516.J.hifi_reads_s914.ctg000917l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.K.hifi_reads_s128.ctg000132l||full	16992	0.4442678907721281	0.4442678907721281	0.637504	0.00200844	5516.K.hifi_reads_s128.ctg000132l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.K.hifi_reads_s168.ctg000174l||full	26529	0.3443024614572731	0.3443024614572731	0.494059	0.00155652	5516.K.hifi_reads_s168.ctg000174l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.K.hifi_reads_s559.ctg000568l||full	16736	0.279098948374761	0.279098948374761	0.400494	0.00126175	5516.K.hifi_reads_s559.ctg000568l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.S.hifi_reads_s1.ctg000002l||full	41765	0.0629235005387286	0.0629235005387286	0.0902924	0.000284464	5516.S.hifi_reads_s1.ctg000002l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.S.hifi_reads_s148.ctg000151l||full	19685	0.2896621793243586	0.2896621793243586	0.415652	0.0013095	5516.S.hifi_reads_s148.ctg000151l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.S.hifi_reads_s169.ctg000173l||full	26528	0.1198356453558504	0.1198356453558504	0.171959	0.000541752	5516.S.hifi_reads_s169.ctg000173l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.S.hifi_reads_s339.ctg000349l||full	16084	0.9569758766476	1.2198458095001243	1.75042	0.00551467	5516.S.hifi_reads_s339.ctg000349l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.S.hifi_reads_s421.ctg000440l||full	12909	0.0746765822294523	0.1474165311023317	0.211536	0.00066644	5516.S.hifi_reads_s421.ctg000440l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516.S.hifi_reads_s458.ctg000478l||full	19860	0.1105740181268882	0.1105740181268882	0.158669	0.000499883	5516.S.hifi_reads_s458.ctg000478l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516_AB_hifi_reads_s181.ctg000182l||full	11270	0.0346938775510204	0.0346938775510204	0.0497842	0.000156844	5516_AB_hifi_reads_s181.ctg000182l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516_AB_hifi_reads_s207.ctg000208l||full	26340	0.2034168564920273	0.2034168564920273	0.291894	0.000919606	5516_AB_hifi_reads_s207.ctg000208l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516_AB_hifi_reads_s512.ctg000513l||full	19603	0.0647349895424169	0.0647349895424169	0.0928918	0.000292654	5516_AB_hifi_reads_s512.ctg000513l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516_AB_hifi_reads_s61.ctg000062l||full	19927	0.0814974657499874	0.0814974657499874	0.116945	0.000368433	5516_AB_hifi_reads_s61.ctg000062l||full	Megaviricetes
4752_CP_run525_CCS_trimmed_deduplicated	7_2017_F4_2	5516_M_hifi_reads_s593.ctg000594l||full	10175	0.1835872235872236	0.1835872235872236	0.263439	0.00082996	5516_M_hifi_reads_s593.ctg000594l||full	Megaviricetes
4752_E_run525_CCS_trimmed_deduplicated	RAS_EGC_09_1617_1	5068_N_run562_hifi_trimmed_deduplicated_s3354.ctg003466l||full	27405	0.0193395365809158	0.0193395365809158	0.0149909	2.72891e-05	5068_N_run562_hifi_trimmed_deduplicated_s3354.ctg003466l||full	Megaviricetes
4752_E_run525_CCS_trimmed_deduplicated	RAS_EGC_09_1617_1	5068_N_run562_hifi_trimmed_deduplicated_s3686.ctg003811l||full	27572	0.0761642245756564	0.0761642245756564	0.0590383	0.000107472	5068_N_run562_hifi_trimmed_deduplicated_s3686.ctg003811l||full	Megaviricetes
4752_E_run525_CCS_trimmed_deduplicated	RAS_EGC_09_1617_1	5068_N_run562_hifi_trimmed_deduplicated_s4603.ctg004770l||full	14809	0.1287730434195421	0.1287730434195421	0.0998177	0.000181706	5068_N_run562_hifi_trimmed_deduplicated_s4603.ctg004770l||full	Megaviricetes
4752_E_run525_CCS_trimmed_deduplicated	RAS_EGC_09_1617_1	5516.I.hifi_reads_s121.ctg000122l||full	108794	0.2575877346177179	0.3806000330900601	0.29502	0.000537047	5516.I.hifi_reads_s121.ctg000122l||full	Megaviricetes
4752_E_run525_CCS_trimmed_deduplicated	RAS_EGC_09_1617_1	5516.I.hifi_reads_s204.ctg000206l||full	26872	0.0252307234295921	0.0252307234295921	0.0195575	3.56019e-05	5516.I.hifi_reads_s204.ctg000206l||full	Megaviricetes
4752_E_run525_CCS_trimmed_deduplicated	RAS_EGC_09_1617_1	5516.I.hifi_reads_s499.ctg000511l||full_1	125104	0.2831963806113314	0.3916261670290318	0.303567	0.000552606	5516.I.hifi_reads_s499.ctg000511l||full_1	Megaviricetes
4752_E_run525_CCS_trimmed_deduplicated	RAS_EGC_09_1617_1	5516.I.hifi_reads_s521.ctg000536l||full_1	53345	0.0460024369669134	0.0460024369669134	0.0356585	6.49119e-05	5516.I.hifi_reads_s521.ctg000536l||full_1	Megaviricetes
4752_E_run525_CCS_trimmed_deduplicated	RAS_EGC_09_1617_1	5516.I.hifi_reads_s532.ctg000548l||full	72062	0.123213344064833	0.123213344064833	0.0955081	0.000173861	5516.I.hifi_reads_s532.ctg000548l||full	Megaviricetes
4752_E_run525_CCS_trimmed_deduplicated	RAS_EGC_09_1617_1	5516.J.hifi_reads_s1606.ctg001613l||full	26581	0.0977766073511154	0.0977766073511154	0.075791	0.000137968	5516.J.hifi_reads_s1606.ctg001613l||full	Megaviricetes
4752_E_run525_CCS_trimmed_deduplicated	RAS_EGC_09_1617_1	5516.J.hifi_reads_s293.ctg000296l||full	44247	0.1781589712296878	0.1781589712296878	0.138099	0.000251392	5516.J.hifi_reads_s293.ctg000296l||full	Megaviricetes
4752_E_run525_CCS_trimmed_deduplicated	RAS_EGC_09_1617_1	5516.J.hifi_reads_s385.ctg000388l||full	25616	0.1314412866958151	0.1314412866958151	0.101886	0.000185471	5516.J.hifi_reads_s385.ctg000388l||full	Megaviricetes
4752_E_run525_CCS_trimmed_deduplicated	RAS_EGC_09_1617_1	5516.S.hifi_reads_s458.ctg000478l||full	19860	0.2400805639476334	0.2400805639476334	0.186097	0.000338767	5516.S.hifi_reads_s458.ctg000478l||full	Megaviricetes
4752_E_run525_CCS_trimmed_deduplicated	RAS_EGC_09_1617_1	5516_AB_hifi_reads_s207.ctg000208l||full	26340	0.1467729688686408	0.1467729688686408	0.11377	0.000207105	5516_AB_hifi_reads_s207.ctg000208l||full	Megaviricetes
4752_E_run525_CCS_trimmed_deduplicated	RAS_EGC_09_1617_1	5516_AB_hifi_reads_s312.ctg000313l||full	34290	0.1449110527850685	0.1449110527850685	0.112327	0.000204477	5516_AB_hifi_reads_s312.ctg000313l||full	Megaviricetes
4752_E_run525_CCS_trimmed_deduplicated	RAS_EGC_09_1617_1	5516_AB_hifi_reads_s532.ctg000533l||full	23774	0.1033481955076974	0.1033481955076974	0.0801098	0.00014583	5516_AB_hifi_reads_s532.ctg000533l||full	Megaviricetes
4752_J_run525_CCS_trimmed_deduplicated	RAS_EGC_12_1617_1	5068_N_run562_hifi_trimmed_deduplicated_s3416.ctg003532l||full	22159	0.1157994494336387	0.1157994494336387	0.123959	0.000305539	5068_N_run562_hifi_trimmed_deduplicated_s3416.ctg003532l||full	Megaviricetes
4752_J_run525_CCS_trimmed_deduplicated	RAS_EGC_12_1617_1	5068_N_run562_hifi_trimmed_deduplicated_s4602.ctg004769l||full	25339	0.082797269031927	0.082797269031927	0.0886311	0.000218462	5068_N_run562_hifi_trimmed_deduplicated_s4602.ctg004769l||full	Megaviricetes
4752_J_run525_CCS_trimmed_deduplicated	RAS_EGC_12_1617_1	5068_N_run562_hifi_trimmed_deduplicated_s4603.ctg004770l||full	14809	0.1471402525491255	0.1471402525491255	0.157508	0.000388233	5068_N_run562_hifi_trimmed_deduplicated_s4603.ctg004770l||full	Megaviricetes
4752_J_run525_CCS_trimmed_deduplicated	RAS_EGC_12_1617_1	5516.J.hifi_reads_s1203.ctg001207l||full	33814	0.0450996628615366	0.0450996628615366	0.0482774	0.000118996	5516.J.hifi_reads_s1203.ctg001207l||full	Megaviricetes
4752_Q_run525_CCS_trimmed_deduplicated	RAS_EGC_03_1617_2	5068_N_run562_hifi_trimmed_deduplicated_s1960.ctg002023l||full	28482	0.3020855277017063	0.3020855277017063	0.222811	0.000587075	5068_N_run562_hifi_trimmed_deduplicated_s1960.ctg002023l||full	Megaviricetes
4752_Q_run525_CCS_trimmed_deduplicated	RAS_EGC_03_1617_2	5068_N_run562_hifi_trimmed_deduplicated_s3686.ctg003811l||full	27572	0.0635427245031191	0.0635427245031191	0.0468677	0.000123489	5068_N_run562_hifi_trimmed_deduplicated_s3686.ctg003811l||full	Megaviricetes
4752_Q_run525_CCS_trimmed_deduplicated	RAS_EGC_03_1617_2	5516.J.hifi_reads_s1203.ctg001207l||full	33814	0.1038327320044951	0.1038327320044951	0.0765846	0.000201789	5516.J.hifi_reads_s1203.ctg001207l||full	Megaviricetes
4752_Q_run525_CCS_trimmed_deduplicated	RAS_EGC_03_1617_2	5516.J.hifi_reads_s1319.ctg001323l||full	48218	0.026504624828902	0.026504624828902	0.0195492	5.15093e-05	5516.J.hifi_reads_s1319.ctg001323l||full	Megaviricetes
